meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url,odds_ratio,time_seconds,primary_color,weight_kg,trap_numeric,distance_meters,comment_early_pace,comment_led,comment_crowded,comment_strong_finish,comment_middle_runner,comment_rails_runner,comment_wide_runner,dist_range_0_300m,dist_range_301_500m,dist_range_501_700m,dist_range_701_1000m,age_at_race,trap_track_bias
382491,818426,Sunday 27th February 2022,Towcester,15:11,OR,500m,1st £250 | Others £60 Race Total £550,5th,5,593242,Romeo Recon,L G Tuffin,"MidTWide,FcdTCk 3/4",14/1,04.46,30.74 (2),May-2020,35.5,d - bd,Droopys Sydney,Drive On Betsy,May-2020 | 35.5 | d - bd | Droopys Sydney - Drive On Betsy,https://www.gbgb.org.uk/meeting/?meetingId=382491&raceId=818426,15.0,4.46,bd,35.5,5,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382491,818426,Sunday 27th February 2022,Towcester,15:11,OR,500m,1st £250 | Others £60 Race Total £550,6th,2,585107,Milton Nemo,J E T Slater,CkFr1,6/1,04.50,null (DIS),Apr-2020,32.9,d - bk,Droopys Jet,Quare Dame,Apr-2020 | 32.9 | d - bk | Droopys Jet - Quare Dame,https://www.gbgb.org.uk/meeting/?meetingId=382491&raceId=818426,7.0,4.5,bk,32.9,2,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382512,818641,Thursday 24th February 2022,Crayford,16:58,A10,380m,1st £100 | 2nd £40 | Others £40 Race Total £300,1st,4,533521,Bogger Siri,J Turner,"EP,SnLd",5/1,03.65,24.19 (4 1/2),Jul-2018,26.9,b - bk,Skywalker Farloe,Cloncunny Eye,Jul-2018 | 26.9 | b - bk | Skywalker Farloe - Cloncunny Eye,https://www.gbgb.org.uk/meeting/?meetingId=382512&raceId=818641,6.0,3.65,bk,26.9,4,380,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382512,818641,Thursday 24th February 2022,Crayford,16:58,A10,380m,1st £100 | 2nd £40 | Others £40 Race Total £300,2nd,6,593566,Moaning Jenny,D B Whitton,"MsdBrk,2ndFrom 1/4,Bmp3",9/2,03.71,24.55 (4 1/2),Jun-2020,27.3,b - bk,Over Limit,Fatboyz Lily,Jun-2020 | 27.3 | b - bk | Over Limit - Fatboyz Lily,https://www.gbgb.org.uk/meeting/?meetingId=382512&raceId=818641,5.5,3.71,bk,27.3,6,380,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382512,818641,Thursday 24th February 2022,Crayford,16:58,A10,380m,1st £100 | 2nd £40 | Others £40 Race Total £300,3rd,5,600009,Nissels Breeze,D W Lee,"EP,Disp-Wide 1/4,Crd3",6/4F,03.62,24.61 (3/4),May-2020,26.1,b - bd,Kinloch Brae,Droopys Fresh,May-2020 | 26.1 | b - bd | Kinloch Brae - Droopys Fresh,https://www.gbgb.org.uk/meeting/?meetingId=382512&raceId=818641,2.5,3.62,bd,26.1,5,380,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382512,818641,Thursday 24th February 2022,Crayford,16:58,A10,380m,1st £100 | 2nd £40 | Others £40 Race Total £300,4th,1,599868,Shoutothetop,A Kelly-pilgrim,"Crd 1/4,MidToRls",8/1,03.76,24.75 (1 3/4),Aug-2020,24.7,b - bd,Man Twenty One,Billis Glitter,Aug-2020 | 24.7 | b - bd | Man Twenty One - Billis Glitter,https://www.gbgb.org.uk/meeting/?meetingId=382512&raceId=818641,9.0,3.76,bd,24.7,1,380,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382512,818641,Thursday 24th February 2022,Crayford,16:58,A10,380m,1st £100 | 2nd £40 | Others £40 Race Total £300,5th,3,582740,Ayling,A Kelly-pilgrim,"MsdBrk,BCrd 1/4",6/1,03.76,24.87 (1 1/2),Jun-2019,27.5,d - bk,Over Limit,Eastend Millie,Jun-2019 | 27.5 | d - bk | Over Limit - Eastend Millie,https://www.gbgb.org.uk/meeting/?meetingId=382512&raceId=818641,7.0,3.76,bk,27.5,3,380,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382512,818641,Thursday 24th February 2022,Crayford,16:58,A10,380m,1st £100 | 2nd £40 | Others £40 Race Total £300,6th,2,528993,Keylight Star,D W Lee,"SAw,MidRnUp,Crd&W 1/4",9/4,03.83,24.95 (1),Apr-2018,31.7,d - wbk,Taylors Sky,Ballycannon Babe,Apr-2018 | 31.7 | d - wbk | Taylors Sky - Ballycannon Babe,https://www.gbgb.org.uk/meeting/?meetingId=382512&raceId=818641,3.25,3.83,bk,31.7,2,380,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382597,819541,Monday 28th February 2022,Yarmouth,17:52,A6,462m,1st £110 | Others £43 Race Total £325,1st,1,533842,Brosna Zipperer,D F Carter,"Rls-Mid,Ld2",9/2,05.46,29.11 (4),Apr-2018,24.6,b - bk,Laughil Blake,Oneco Zipperer,Apr-2018 | 24.6 | b - bk | Laughil Blake - Oneco Zipperer,https://www.gbgb.org.uk/meeting/?meetingId=382597&raceId=819541,5.5,5.46,bk,24.6,1,462,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382597,819541,Monday 28th February 2022,Yarmouth,17:52,A6,462m,1st £110 | Others £43 Race Total £325,2nd,2,587417,Mayweatherbeat,J R Smith,"RlsTMid,BCrd2,Crd4&RnIn",8/1,05.61,29.43 (4),Apr-2020,32.7,d - bd,Eden The Kid,Swift Ali,Apr-2020 | 32.7 | d - bd | Eden The Kid - Swift Ali,https://www.gbgb.org.uk/meeting/?meetingId=382597&raceId=819541,9.0,5.61,bd,32.7,2,462,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
382597,819541,Monday 28th February 2022,Yarmouth,17:52,A6,462m,1st £110 | Others £43 Race Total £325,3rd,6,546870,Shaneboy Velvet,P I Cross,"Mid-W,Ld-2,Crd1&4&RnIn",10/3,05.27,29.46 (1/2),Apr-2019,31.3,b - bk,Shaneboy Spencer,Shaneboy Sue,Apr-2019 | 31.3 | b - bk | Shaneboy Spencer - Shaneboy Sue,https://www.gbgb.org.uk/meeting/?meetingId=382597&raceId=819541,4.333333333333334,5.27,bk,31.3,6,462,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
